name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Sean McHugh,2,40,0.8,,,,,,,,,,,,,,,,,,,,,,,sean-mchugh-1,126.0,42.0,RB,,,1.0,297.0,6.8,44.0,82.0,6.0,322.0,3.9,7.0,,,Career,,,Penn State,,7.0,,,619.0,4.9,,,,,Career
Jason McKie,3,88,0.545454545454545,,,,,,,,,,,,,,,0.0,,,,,,,,jason-mckie-1,213.0,54.0,RB,,,1.0,260.0,5.9,44.0,169.0,8.0,693.0,4.1,9.0,,,Career,,,Temple,,9.0,,,953.0,4.5,,,,,Career
Joe McKnight,7,41,2.73170731707317,Career,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,joe-mcknight-1,413.0,90.0,RB,0.0,,2.0,542.0,8.2,66.0,347.0,13.0,2213.0,6.4,15.0,0.0,,Career,2.0,0.0,USC,2.0,15.0,,,2755.0,6.7,,0.0,,,
Rashard Mendenhall,31,72,6.888888888888889,Career,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,rashard-mendenhall-1,447.0,162.0,RB,,,5.0,564.0,9.6,59.0,388.0,22.0,2539.0,6.5,27.0,0.0,,Career,2.0,0.0,Illinois,2.0,27.0,,,3103.0,6.9,,0.0,,,
Christine Michael,9,38,3.78947368421053,Career,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,christine-michael-1,573.0,210.0,RB,,,1.0,323.0,7.3,44.0,529.0,34.0,2791.0,5.3,35.0,0.0,,Career,2.0,0.0,Texas A&M,2.0,35.0,,,3114.0,5.4,,0.0,,,
Sony Michel,12,29,6.62068965517241,Career,,0.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,0.0,,,0.0,,,,,sony-michel-1,654.0,234.0,RB,0.0,,6.0,621.0,9.7,64.0,590.0,33.0,3613.0,6.1,39.0,0.0,,Career,4.0,0.0,Georgia,4.0,39.0,,215.0,4234.0,6.5,,0.0,,,
Lamar Miller,47,105,7.1619047619047596,Career,,0.0,,,,0.0,0.0,,,,0.0,0.0,,1.0,,,0.0,,,,,lamar-miller-1,363.0,102.0,RB,0.0,,1.0,181.0,6.5,28.0,335.0,15.0,1918.0,5.7,16.0,0.0,,Career,1.0,0.0,Miami (FL),1.0,17.0,,,2099.0,5.8,,0.0,,,
Travis Minor,11,118,1.49152542372881,,0.0,,0.0,,,,,,,,,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,travis-minor-1,770.0,186.0,RB,,0.0,3.0,831.0,7.8,106.0,664.0,28.0,3218.0,4.8,31.0,,,Career,,,Florida State,,31.0,,,4049.0,5.3,,,,,Career
Joe Mixon,25,44,9.09090909090909,Career,46.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1-Jun,0.0,0.0,0.0,1.0,,1.0,0.0,100.0,1.0,26.0,26.0,joe-mixon-1,365.0,162.0,RB,0.0,648.4,9.0,894.0,13.8,65.0,300.0,17.0,2027.0,6.8,26.0,0.0,,Career,1.0,0.0,Oklahoma,1.0,27.0,,228.0,2921.0,8.0,,0.0,,,
Ryan Moats,7,38,2.94736842105263,,,,,,,,,,,,,,,0.0,,,,,,,,ryan-moats-1,547.0,180.0,RB,0.0,,2.0,441.0,9.2,48.0,499.0,28.0,3112.0,6.2,30.0,,,Career,,,Louisiana Tech,,30.0,,,3553.0,6.5,,,,,Career
D.J. Moore,16,31,8.25806451612903,Career,,54.0,,,,,,,,11-May,13.0,1.0,,0.0,,,,,,,,dj-moore-1,22.0,18.0,RB,0.0,,2.0,143.0,20.4,7.0,15.0,0.0,154.0,10.3,2.0,2.0,,Career,124.0,6.5,Vanderbilt,178.0,3.0,,205.0,297.0,13.5,,109.0,8.4,,
Mewelde Moore,33,122,4.32786885245902,,3.5,,1.0,,,,,,,,,,0.0,0.0,,4.0,,25.0,0.0,14.0,3.5,mewelde-moore-1,1098.0,216.0,RB,,54.4,15.0,2059.0,10.9,189.0,909.0,21.0,4364.0,4.8,36.0,,,Career,,,Tulane,,36.0,,,6423.0,5.8,,,,,Career
Knowshon Moreno,35,63,8.888888888888891,Career,,,,,,,,,,,,,,,,,,,,,,knowshon-moreno-1,551.0,192.0,RB,0.0,,2.0,645.0,12.2,53.0,498.0,30.0,2734.0,5.5,32.0,,,Career,,,Georgia,,32.0,,,3379.0,6.1,,,,,
Alfred Morris,39,105,5.9428571428571395,Career,,3.0,,,,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,,,,alfred-morris-1,763.0,186.0,RB,,,4.0,300.0,10.0,30.0,733.0,27.0,3529.0,4.8,31.0,0.0,,Career,10.0,0.0,Florida Atlantic,13.0,31.0,,,3829.0,5.0,,0.0,,,
Kirk Morrison,44,112,6.28571428571429,,,,,,,,,,,,6.0,1.0,,,,,,,,,,kirk-morrison-1,3.0,6.0,RB,,,,,,,3.0,0.0,5.0,1.7,0.0,,,Career,,,San Diego State,,1.0,,,5.0,1.7,,105.0,17.5,,Career
Maurice Morris,35,145,3.86206896551724,,,,,,,,,,,,,,,,,,,,,,,maurice-morris-1,501.0,120.0,RB,,,3.0,307.0,8.8,35.0,466.0,17.0,2237.0,4.8,20.0,,,Career,,,Oregon,,20.0,,,2544.0,5.1,,,,,Career
Sammy Morris,33,144,3.6666666666666696,,,,,,,,,,,,,,,,,,,,,,,sammy-morris-1,205.0,54.0,RB,,,2.0,607.0,16.9,36.0,169.0,7.0,788.0,4.7,9.0,,,Career,,,Texas Tech,,9.0,,,1395.0,6.8,,,,,Career
Raheem Mostert,10,50,3.2,Career,,8.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,2.0,,,0.0,,,,,raheem-mostert-1,155.0,48.0,RB,0.0,,0.0,122.0,6.4,19.0,136.0,6.0,759.0,5.6,6.0,0.0,,Career,14.0,1.0,Purdue,22.0,8.0,,190.0,881.0,5.7,,0.0,,,
Ovie Mughelli,6,107,0.8971962616822429,,,,,,,,,,,,,,,,,,,,,,,ovie-mughelli-1,155.0,78.0,RB,,,0.0,164.0,9.1,18.0,137.0,13.0,530.0,3.9,13.0,,,Career,,,Wake Forest,,13.0,,,694.0,4.5,,,,,Career
Latavius Murray,38,93,6.537634408602151,Career,,2.0,,,,,,,,,0.0,0.0,,1.0,,,,,,,,latavius-murray-1,503.0,264.0,RB,,,6.0,524.0,10.5,50.0,453.0,37.0,2424.0,5.4,43.0,0.0,,Career,3.0,0.0,UCF,5.0,44.0,,,2948.0,5.9,,0.0,,,
Moran Norris,1,140,0.11428571428571402,,,,,,,,,,,,,,,,,,,,,,,moran-norris-1,216.0,66.0,RB,,,1.0,87.0,5.1,17.0,199.0,10.0,864.0,4.3,11.0,,,Career,,,Kansas,,11.0,,,951.0,4.4,,,,,Career
Jerious Norwood,21,66,5.09090909090909,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,jerious-norwood-1,616.0,102.0,RB,0.0,0.0,2.0,186.0,4.3,43.0,573.0,15.0,3222.0,5.6,17.0,0.0,,Career,1.0,0.0,Mississippi State,1.0,17.0,,,3408.0,5.5,,0.0,,,Career
Oren O'Neal,0,18,0.0,,,1.0,,,,,,,,,0.0,0.0,,,,,,,,,,oren-oneal-1,74.0,42.0,RB,,,3.0,122.0,7.2,17.0,57.0,4.0,281.0,4.9,7.0,0.0,,Career,2.0,0.0,Arkansas State,3.0,7.0,,,403.0,5.4,,0.0,,,Career
Chris Ogbonnaya,8,53,2.41509433962264,Career,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,chris-ogbonnaya-1,215.0,66.0,RB,,,3.0,792.0,10.6,75.0,140.0,8.0,597.0,4.3,11.0,0.0,,Career,4.0,0.0,Texas,4.0,11.0,,,1389.0,6.5,,0.0,,,
Dare Ogunbowale,2,20,1.6,Career,,3.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,0.0,,,0.0,,,,,dare-ogunbowale-1,379.0,90.0,RB,0.0,,2.0,507.0,8.5,60.0,319.0,13.0,1518.0,4.8,15.0,0.0,,Career,12.0,0.0,Wisconsin,15.0,15.0,,205.0,2025.0,5.3,,0.0,,,
Branden Oliver,8,30,4.26666666666667,Career,,2.0,,0.0,0.0,0.0,0.0,,,8-May,0.0,0.0,,0.0,,,0.0,,,,,branden-oliver-1,941.0,204.0,RB,0.0,,1.0,655.0,8.7,75.0,866.0,33.0,4049.0,4.7,34.0,0.0,,Career,3.0,0.0,Buffalo,5.0,34.0,,208.0,4704.0,5.0,,0.0,,,
Willie Parker,47,79,9.51898734177215,Career,,,,0.0,0.0,,,,,9-May,,,,0.0,,,,,,,,willie-parker-2,108.0,24.0,RB,0.0,,0.0,47.0,5.2,9.0,99.0,4.0,406.0,4.1,4.0,,,Career,,,Eastern Michigan,,4.0,,187.0,453.0,4.2,,,,,
Jalen Parmele,1,36,0.444444444444444,Career,,0.0,,,,,,,,,0.0,0.0,,1.0,,,,,,,,jalen-parmele-1,630.0,180.0,RB,,,1.0,350.0,8.5,41.0,589.0,28.0,3119.0,5.3,29.0,0.0,,Career,2.0,0.0,Toledo,2.0,30.0,,,3469.0,5.5,,0.0,,,
Isaiah Pead,1,30,0.5333333333333329,Career,,2.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,isaiah-pead-1,632.0,198.0,RB,0.0,,6.0,721.0,8.3,87.0,545.0,27.0,3288.0,6.0,33.0,0.0,,Career,4.0,0.0,Cincinnati,6.0,33.0,,,4009.0,6.3,,0.0,,,
Alvin Pearman,5,38,2.1052631578947403,,,,,,,,,,,,,,,0.0,,,,,,,,alvin-pearman-1,638.0,168.0,RB,1.0,,8.0,1396.0,10.1,138.0,500.0,19.0,2394.0,4.8,27.0,,,Career,,,Virginia,,28.0,,,3790.0,5.9,,,,,Career
Cedric Peerman,4,92,0.695652173913043,Career,,2.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,cedric-peerman-1,448.0,96.0,RB,,,1.0,344.0,5.2,66.0,382.0,15.0,1749.0,4.6,16.0,0.0,,Career,2.0,0.0,Virginia,4.0,16.0,,,2093.0,4.7,,0.0,,,
Rashaad Penny,7,24,4.66666666666667,Career,,3.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,7.0,,,0.0,,,,,rashaad-penny-1,530.0,312.0,RB,1.0,,6.0,479.0,11.4,42.0,488.0,38.0,3656.0,7.5,44.0,0.0,,Career,3.0,0.0,San Diego State,6.0,52.0,,220.0,4135.0,7.8,,0.0,,,
Samaje Perine,5,28,2.85714285714286,Career,,2.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,0.0,,,0.0,,,,,samaje-perine-1,725.0,306.0,RB,0.0,,2.0,321.0,8.0,40.0,685.0,49.0,4122.0,6.0,51.0,0.0,,Career,1.0,0.0,Oklahoma,3.0,51.0,,233.0,4443.0,6.1,,0.0,,,
Paul Perkins,5,29,2.75862068965517,Career,,1.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,0.0,,,0.0,,,,,paul-perkins-1,701.0,192.0,RB,0.0,,3.0,739.0,9.2,80.0,621.0,29.0,3488.0,5.6,32.0,0.0,,Career,2.0,0.0,UCLA,3.0,32.0,,210.0,4227.0,6.0,,0.0,,,
Senorise Perry,0,59,0.0,Career,,6.0,,0.0,0.0,1.0,2.0,,,Jun-00,0.0,0.0,,0.0,,,0.0,,,,,senorise-perry-1,325.0,114.0,RB,0.0,,1.0,359.0,10.0,36.0,289.0,18.0,1409.0,4.9,19.0,0.0,,Career,16.0,1.0,Louisville,22.0,19.0,,187.0,1768.0,5.4,,0.0,,,
Adrian Peterson,12,106,1.8113207547169798,,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,adrian-peterson-1,772.0,252.0,RB,,,1.0,198.0,8.3,24.0,748.0,41.0,4041.0,5.4,42.0,0.0,,Career,1.0,0.0,Oklahoma,1.0,42.0,,,4239.0,5.5,,0.0,,,Career
Bernard Pierce,10,52,3.07692307692308,Career,,,,,,,,,,,,,,0.0,,,,,,,,bernard-pierce-1,682.0,324.0,RB,,,1.0,178.0,9.4,19.0,663.0,53.0,3570.0,5.4,54.0,,,Career,,,Temple,,54.0,,,3748.0,5.5,,,,,
Antonio Pittman,3,23,2.08695652173913,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,antonio-pittman-1,594.0,132.0,RB,,,0.0,314.0,8.5,37.0,557.0,22.0,2945.0,5.3,22.0,0.0,,Career,1.0,0.0,Ohio State,1.0,22.0,,,3259.0,5.5,,0.0,,,Career
Michael Pittman,60,151,6.357615894039731,,1.7,,1.0,,,,,,,,,,1.0,0.0,,3.0,,33.3,1.0,30.0,10.0,michael-pittman-2,717.0,192.0,RB,,160.7,3.0,541.0,7.7,70.0,647.0,29.0,3017.0,4.7,32.0,,,Career,,,Fresno State,,32.0,,,3558.0,5.0,,,,,Career
Lousaka Polite,4,82,0.780487804878049,,,,,,,,,,,,,,,0.0,,,,,,,,lousaka-polite-1,239.0,36.0,RB,,,2.0,485.0,8.2,59.0,180.0,4.0,655.0,3.6,6.0,,,Career,,,Pitt,,6.0,,,1140.0,4.8,,,,,Career
Chris Polk,6,51,1.88235294117647,Career,,1.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,chris-polk-1,878.0,180.0,RB,,,4.0,683.0,8.6,79.0,799.0,26.0,4049.0,5.1,30.0,0.0,,Career,6.0,0.0,Washington,7.0,30.0,,,4732.0,5.4,,0.0,,,
Clinton Portis,82,113,11.610619469026501,,,,,,,,,,,,,,,,,,,,,,,clinton-portis-1,461.0,138.0,RB,,,3.0,272.0,13.0,21.0,440.0,20.0,2523.0,5.7,23.0,,,Career,,,Miami (FL),,23.0,,,2795.0,6.1,,,,,Career
Bilal Powell,30,109,4.40366972477064,Career,,3.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,bilal-powell-1,481.0,132.0,RB,,,3.0,344.0,7.6,45.0,436.0,19.0,2338.0,5.4,22.0,0.0,,Career,6.0,0.0,Louisville,9.0,22.0,,,2682.0,5.6,,0.0,,,
Chris Pressley,0,43,0.0,Career,,,,,,,,,,,,,,0.0,,,,,,,,chris-pressley-1,27.0,12.0,RB,,,1.0,8.0,4.0,2.0,25.0,1.0,103.0,4.1,2.0,,,Career,,,Wisconsin,,2.0,,,111.0,4.1,,,,,
C.J. Prosise,5,25,3.2,Career,,6.0,,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,,0.0,,,0.0,,,,,cj-prosise-1,229.0,90.0,RB,0.0,,3.0,896.0,14.5,62.0,167.0,12.0,1155.0,6.9,15.0,0.0,,Career,10.0,0.0,Notre Dame,16.0,15.0,,220.0,2051.0,9.0,,0.0,,,
Bobby Rainey,11,65,2.70769230769231,Career,18.6,0.0,3.0,,,,,,,,0.0,0.0,0.0,0.0,,5.0,,60.0,2.0,53.0,10.6,bobby-rainey-1,975.0,240.0,RB,0.0,281.0,5.0,682.0,8.5,80.0,895.0,35.0,4542.0,5.1,40.0,0.0,,Career,4.0,0.0,Western Kentucky,4.0,40.0,,,5224.0,5.4,,0.0,,,
Chris Rainey,1,18,0.8888888888888891,Career,,,,,,,,,,,,,,0.0,,,,,,,,chris-rainey-1,465.0,126.0,RB,2.0,,6.0,795.0,11.5,69.0,396.0,13.0,2464.0,6.2,19.0,,,Career,,,Florida,,21.0,,,3259.0,7.0,,,,,
Joseph Randle,7,35,3.2,Career,18.5,1.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,,2.0,,100.0,0.0,37.0,18.5,joseph-randle-1,672.0,258.0,RB,0.0,255.4,3.0,917.0,8.5,108.0,564.0,40.0,3085.0,5.5,43.0,0.0,,Career,4.0,0.0,Oklahoma State,5.0,43.0,,,4002.0,6.0,,0.0,,,
Thomas Rawls,12,35,5.48571428571429,Career,,0.0,,0.0,0.0,0.0,0.0,,,10-May,0.0,0.0,,0.0,,,0.0,,,,,thomas-rawls-1,294.0,90.0,RB,0.0,,0.0,99.0,9.0,11.0,283.0,15.0,1436.0,5.1,15.0,0.0,,Career,1.0,0.0,Overall,1.0,15.0,,217.0,1535.0,5.2,,0.0,,,
Ray Rice,70,92,12.1739130434783,Career,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,ray-rice-1,947.0,300.0,RB,,0.0,1.0,334.0,9.0,37.0,910.0,49.0,4926.0,5.4,50.0,0.0,,Career,4.0,0.0,Rutgers,5.0,50.0,,,5260.0,5.6,,0.0,,,
Jalen Richard,18,64,4.5,Career,,1.0,,0.0,0.0,0.0,0.0,,,8-May,0.0,0.0,,1.0,,,0.0,,,,,jalen-richard-1,480.0,150.0,RB,0.0,,5.0,675.0,8.1,83.0,397.0,19.0,2086.0,5.3,24.0,0.0,,Career,1.0,0.0,Southern Mississippi,2.0,25.0,,207.0,2761.0,5.8,,0.0,,,
Trent Richardson,18,46,6.26086956521739,Career,,3.0,,,,1.0,0.0,,,,0.0,0.0,,1.0,,,0.0,,,,,trent-richardson-1,608.0,258.0,RB,,,7.0,730.0,10.7,68.0,540.0,35.0,3130.0,5.8,42.0,0.0,,Career,10.0,0.0,Alabama,13.0,43.0,,,3860.0,6.3,,0.0,,,
Theo Riddick,26,84,4.952380952380951,Career,,0.0,,,,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,,,,theo-riddick-1,364.0,78.0,RB,0.0,,8.0,1263.0,10.5,120.0,244.0,5.0,1169.0,4.8,13.0,0.0,,Career,1.0,0.0,Notre Dame,1.0,13.0,,,2432.0,6.7,,0.0,,,
Stevan Ridley,27,74,5.83783783783784,Career,,16.0,,,,,,,,,0.0,0.0,,,,,,,,,,stevan-ridley-1,323.0,114.0,RB,,,0.0,94.0,5.5,17.0,306.0,19.0,1419.0,4.6,19.0,0.0,,Career,10.0,0.0,LSU,26.0,19.0,,,1513.0,4.7,,0.0,,,
Javon Ringer,4,37,1.7297297297297298,Career,,1.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,javon-ringer-1,939.0,210.0,RB,,,1.0,719.0,7.5,96.0,843.0,34.0,4398.0,5.2,35.0,0.0,,Career,4.0,0.0,Michigan State,5.0,35.0,,,5117.0,5.4,,0.0,,,
Michael Roberts,1,23,0.695652173913043,Career,,,,,,,,,,,,,,,,,,,,,,michael-roberts-1,15.0,,RB,,,,,,,15.0,0.0,42.0,2.8,0.0,,,Career,,,Oklahoma State,,,,,42.0,2.8,,,,,
Demarcus Robinson,10,64,2.5,Career,,,,0.0,0.0,,,,,7-May,,,,0.0,,,,,,,,demarcus-robinson-2,133.0,36.0,RB,0.0,,1.0,76.0,8.4,9.0,124.0,5.0,482.0,3.9,6.0,,,Career,,,Kansas State,,6.0,,209.0,558.0,4.2,,,,,
Jacquizz Rodgers,27,110,3.92727272727273,Career,32.5,0.0,2.0,,,,,,,,0.0,0.0,0.0,,,2.0,,100.0,2.0,25.0,12.5,jacquizz-rodgers-1,939.0,306.0,RB,,535.0,5.0,1056.0,7.0,151.0,788.0,46.0,3877.0,4.9,51.0,0.0,,Career,2.0,0.0,Oregon State,2.0,51.0,,,4933.0,5.3,,0.0,,,
Evan Royster,4,32,2.0,Career,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,evan-royster-1,747.0,192.0,RB,0.0,,3.0,562.0,9.2,61.0,686.0,29.0,3932.0,5.7,32.0,0.0,,Career,2.0,0.0,Penn State,2.0,32.0,,,4494.0,6.0,,0.0,,,
Gary Russell,1,27,0.592592592592593,,0.0,,0.0,,,,,,,,,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,gary-russell-1,226.0,114.0,RB,,0.0,1.0,168.0,10.5,16.0,210.0,18.0,1274.0,6.1,19.0,,,Career,,,Minnesota,,19.0,,,1442.0,6.4,,,,,Career
Curtis Samuel,12,38,5.05263157894737,Career,,4.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,0.0,,,0.0,,,,,curtis-samuel-1,279.0,144.0,RB,0.0,,9.0,1249.0,11.7,107.0,172.0,15.0,1286.0,7.5,24.0,0.0,,Career,5.0,0.0,Ohio State,9.0,24.0,,196.0,2535.0,9.1,,0.0,,,
Bishop Sankey,6,29,3.31034482758621,Career,,0.0,,0.0,0.0,0.0,0.0,,,10-May,0.0,0.0,,0.0,,,0.0,,,,,bishop-sankey-1,711.0,228.0,RB,0.0,,1.0,567.0,8.5,67.0,644.0,37.0,3496.0,5.4,38.0,0.0,,Career,2.0,0.0,Washington,2.0,38.0,,203.0,4063.0,5.7,,0.0,,,
Cecil Sapp,2,61,0.524590163934426,,13.5,,1.0,,,,,,,,,,0.0,,,2.0,,50.0,1.0,7.0,3.5,cecil-sapp-1,519.0,174.0,RB,,244.4,1.0,110.0,7.3,15.0,504.0,28.0,2482.0,4.9,29.0,,,Career,,,Colorado State,,29.0,,,2592.0,5.0,,,,,Career
Owen Schmitt,1,74,0.216216216216216,Career,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,owen-schmitt-1,192.0,90.0,RB,,,2.0,288.0,9.0,32.0,160.0,13.0,1003.0,6.3,15.0,0.0,,Career,2.0,0.0,West Virginia,2.0,15.0,,,1291.0,6.7,,0.0,,,
Da'Rel Scott,1,20,0.8,Career,17.7,,2.0,,,,,,,,,,0.0,0.0,,3.0,,66.7,2.0,13.0,4.3,darel-scott-1,478.0,126.0,RB,,323.1,4.0,509.0,10.6,48.0,430.0,17.0,2401.0,5.6,21.0,,,Career,,,Maryland,,21.0,,,2910.0,6.1,,,,,
Anthony Sherman,6,140,0.6857142857142859,Career,,19.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,anthony-sherman-1,,6.0,RB,,,,,,,,,,,,0.0,,Career,44.0,0.0,Connecticut,63.0,1.0,,,,,,0.0,,,
Chad Simpson,3,28,1.7142857142857097,,,,,,,,,,,,,,,1.0,,,,,,,,chad-simpson-1,17.0,6.0,RB,,,,,,,17.0,0.0,86.0,5.1,0.0,,,Career,,,South Florida,,1.0,,,86.0,5.1,,,,,Career
Charles Sims,14,47,4.7659574468085095,Career,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,charles-sims-1,795.0,306.0,RB,0.0,0.0,11.0,2108.0,10.4,203.0,592.0,40.0,3465.0,5.9,51.0,0.0,,Career,3.0,0.0,Overall,3.0,51.0,,213.0,5573.0,7.0,,0.0,,,
Steve Slaton,20,45,7.111111111111111,Career,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,steve-slaton-1,729.0,330.0,RB,,,5.0,805.0,12.4,65.0,664.0,50.0,3923.0,5.9,55.0,0.0,,Career,3.0,0.0,West Virginia,3.0,55.0,,,4728.0,6.5,,0.0,,,
Wendell Smallwood,10,52,3.07692307692308,Career,,1.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,0.0,,,0.0,,,,,wendell-smallwood-1,493.0,72.0,RB,0.0,,0.0,618.0,9.1,68.0,425.0,12.0,2462.0,5.8,12.0,0.0,,Career,4.0,0.0,West Virginia,5.0,12.0,,201.0,3080.0,6.2,,0.0,,,
Alfonso Smith,2,49,0.653061224489796,Career,,8.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,alfonso-smith-1,245.0,60.0,RB,,,2.0,322.0,10.7,30.0,215.0,8.0,957.0,4.5,10.0,0.0,,Career,20.0,0.0,Kentucky,28.0,10.0,,,1279.0,5.2,,0.0,,,
Antone Smith,5,67,1.1940298507462699,2005,,,,,,,,,9.0,,0.0,0.0,,0.0,,,,,,,,antone-smith-1,41.0,18.0,RB,,,0.0,25.0,5.0,5.0,36.0,3.0,188.0,5.2,3.0,,,2005,,,Florida State,,3.0,,,213.0,5.2,,0.0,,,
Anthony Smith,13,76,2.7368421052631597,Career,,,,0.0,0.0,,,,,10-May,,,,0.0,,,,,,,,anthony-smith-13,77.0,18.0,RB,0.0,,0.0,4.0,1.3,3.0,74.0,3.0,352.0,4.8,3.0,,,Career,,,Texas State,,3.0,,200.0,356.0,4.6,,,,,
Clifton Smith,2,24,1.33333333333333,Career,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,clifton-smith-2,136.0,60.0,RB,5.0,0.0,0.0,368.0,10.8,34.0,102.0,5.0,630.0,6.2,5.0,0.0,,Career,2.0,0.0,Fresno State,3.0,10.0,,,998.0,7.3,,18.0,18.0,,
Eric Smith,18,96,3.0,Career,,5.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,eric-smith-1,67.0,12.0,RB,,,1.0,278.0,11.1,25.0,42.0,1.0,182.0,4.3,2.0,0.0,,Career,5.0,0.0,Auburn,10.0,2.0,,,460.0,6.9,,0.0,,,
Ito Smith,4,21,3.0476190476190497,Career,,0.0,,0.0,0.0,0.0,0.0,,,9-May,0.0,0.0,,0.0,,,0.0,,,,,ito-smith-1,960.0,294.0,RB,0.0,,7.0,1446.0,10.3,140.0,820.0,42.0,4538.0,5.5,49.0,0.0,,Career,5.0,0.0,Southern Mississippi,5.0,49.0,,195.0,5984.0,6.2,,0.0,,,
