name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Kevin Smith,20,54,5.925925925925929,Career,32.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,,,1.0,,100.0,1.0,12.0,12.0,kevin-smith-1,960.0,276.0,RB,,530.8,1.0,444.0,8.1,55.0,905.0,45.0,4679.0,5.2,46.0,0.0,,Career,4.0,0.0,UCF,4.0,46.0,,,5123.0,5.3,,0.0,,,
Rod Smith,5,55,1.45454545454545,Career,,2.0,,0.0,0.0,0.0,0.0,,,3-Jun,0.0,0.0,,0.0,,,0.0,,,,,rod-smith-5,116.0,60.0,RB,0.0,,2.0,94.0,10.4,9.0,107.0,8.0,549.0,5.1,10.0,0.0,,Career,2.0,0.0,Ohio State,4.0,10.0,,231.0,643.0,5.5,,0.0,,,
Terrelle Smith,2,146,0.219178082191781,,,,,,,,,,,,,,,,,,,,,,,terrelle-smith-1,33.0,6.0,RB,,,0.0,95.0,8.6,11.0,22.0,1.0,126.0,5.7,1.0,,,Career,,,Arizona State,,1.0,,,221.0,6.7,,,,,Career
Jason Snelling,23,96,3.8333333333333304,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,jason-snelling-1,360.0,84.0,RB,,,4.0,775.0,9.2,84.0,276.0,10.0,1324.0,4.8,14.0,0.0,,Career,4.0,0.0,Virginia,4.0,14.0,,,2099.0,5.8,,0.0,,,Career
C.J. Spiller,37,90,6.57777777777778,Career,24.0,0.0,2.0,,,,,,,,0.0,0.0,0.0,7.0,,3.0,,66.7,2.0,32.0,10.7,cj-spiller-1,729.0,306.0,RB,1.0,376.3,11.0,1420.0,11.5,123.0,606.0,32.0,3547.0,5.9,43.0,0.0,,Career,1.0,0.0,Clemson,1.0,51.0,,,4967.0,6.8,,0.0,,,
Darren Sproles,80,183,6.99453551912568,,0.0,,0.0,,,,,,,,,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,darren-sproles-1,881.0,288.0,RB,1.0,0.0,2.0,609.0,9.2,66.0,815.0,45.0,4979.0,6.1,47.0,,,Career,,,Kansas State,,48.0,,,5588.0,6.3,,,,,Career
Zac Stacy,11,35,5.02857142857143,Career,-0.3,0.0,3.0,,,,,,,,0.0,0.0,2.0,0.0,,10.0,,30.0,1.0,67.0,6.7,zac-stacy-1,627.0,180.0,RB,0.0,79.3,0.0,415.0,9.0,46.0,581.0,30.0,3143.0,5.4,30.0,0.0,,Career,4.0,0.0,Vanderbilt,4.0,30.0,,,3558.0,5.7,,0.0,,,
James Starks,30,76,6.31578947368421,Career,5.0,,1.0,,,,,,,,,,0.0,0.0,,1.0,,100.0,0.0,5.0,5.0,james-starks-1,825.0,222.0,RB,,142.0,3.0,898.0,7.1,127.0,698.0,34.0,3140.0,4.5,37.0,,,Career,,,Buffalo,,37.0,,,4038.0,4.9,,,,,
Aaron Stecker,21,129,2.6046511627907,,,,,,,,,,,,,,,1.0,,,,,,,,aaron-stecker-1,144.0,60.0,RB,1.0,,0.0,140.0,6.4,22.0,122.0,8.0,626.0,5.1,8.0,,,Career,,,Wisconsin,,10.0,,,766.0,5.3,,,,,Career
LaRod Stephens-Howling,10,58,2.75862068965517,Career,,,,,,,,,,,,,,1.0,,,,,,,,larod-stephens-howling-1,481.0,102.0,RB,,,1.0,454.0,8.7,52.0,429.0,15.0,1959.0,4.6,16.0,,,Career,,,Pitt,,17.0,,,2413.0,5.0,,,,,
Jeremy Stewart,1,23,0.695652173913043,Career,,1.0,,,,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,,,,jeremy-stewart-1,227.0,90.0,RB,,,1.0,123.0,6.8,18.0,209.0,14.0,920.0,4.4,15.0,0.0,,Career,8.0,0.0,Stanford,9.0,15.0,,,1043.0,4.6,,0.0,,,
Jonathan Stewart,59,134,7.0447761194029805,Career,,0.0,,,,,,,,,0.0,0.0,,2.0,,,,,,,,jonathan-stewart-1,565.0,198.0,RB,,,4.0,334.0,6.8,49.0,516.0,27.0,2891.0,5.6,31.0,0.0,,Career,4.0,0.0,Oregon,4.0,33.0,,,3225.0,5.7,,0.0,,,
Frank Summers,1,27,0.592592592592593,Career,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,frank-summers-1,421.0,120.0,RB,,,6.0,402.0,11.2,36.0,385.0,14.0,1668.0,4.3,20.0,0.0,,Career,1.0,0.0,UNLV,1.0,20.0,,,2070.0,4.9,,0.0,,,
Tyrell Sutton,2,16,2.0,Career,,2.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,tyrell-sutton-1,880.0,222.0,RB,,,6.0,1244.0,8.3,149.0,731.0,31.0,3886.0,5.3,37.0,0.0,,Career,4.0,0.0,Northwestern,6.0,37.0,,,5130.0,5.8,,0.0,,,
Naufahu Tahi,1,56,0.28571428571428603,,0.0,,0.0,,,,,,,,,,0.0,,,1.0,,0.0,0.0,0.0,0.0,naufahu-tahi-1,295.0,102.0,RB,,0.0,5.0,658.0,9.3,71.0,224.0,12.0,913.0,4.1,17.0,,,Career,,,Brigham Young,,17.0,,,1571.0,5.3,,,,,Career
Phillip Tanner,2,41,0.780487804878049,Career,,3.0,,,,,,,,,0.0,0.0,,1.0,,,,,,,,phillip-tanner-1,472.0,210.0,RB,,,1.0,481.0,11.5,42.0,430.0,33.0,2024.0,4.7,34.0,1.0,,Career,18.0,1.0,Middle Tennessee State,21.0,35.0,,,2505.0,5.3,,0.0,,,
Thomas Tapeh,2,41,0.780487804878049,,44.5,,2.0,,,,,,,,,,0.0,,,2.0,,100.0,1.0,69.0,34.5,thomas-tapeh-1,429.0,162.0,RB,,554.8,3.0,219.0,11.5,19.0,410.0,24.0,1958.0,4.8,27.0,,,Career,,,Minnesota,,27.0,,,2177.0,5.1,,,,,Career
Ben Tate,15,51,4.70588235294118,Career,,1.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,ben-tate-1,731.0,144.0,RB,,,0.0,336.0,6.3,53.0,678.0,24.0,3321.0,4.9,24.0,0.0,,Career,3.0,0.0,Auburn,4.0,24.0,,,3657.0,5.0,,0.0,,,
Chester Taylor,47,151,4.98013245033113,,19.0,,2.0,,,,,,,,,,0.0,0.0,,3.0,,66.7,2.0,17.0,5.7,chester-taylor-1,864.0,360.0,RB,,334.3,5.0,554.0,9.1,61.0,803.0,55.0,4646.0,5.8,60.0,,,Career,,,Toledo,,60.0,,,5200.0,6.0,,,,,Career
Fred Taylor,110,153,11.503267973856198,,,,,,,,,,,,,,,,,,,,,,,fred-taylor-2,604.0,186.0,RB,,,0.0,717.0,10.7,67.0,537.0,31.0,3075.0,5.7,31.0,,,Career,,,Florida,,31.0,,,3792.0,6.3,,,,,Career
Jamar Taylor,16,90,2.84444444444444,Career,,4.0,,,,,,,,,0.0,0.0,,,,,,,,,,jamar-taylor-1,126.0,30.0,RB,,,0.0,70.0,7.8,9.0,117.0,5.0,477.0,4.1,5.0,0.0,,Career,2.0,0.0,South Florida,6.0,5.0,,,547.0,4.3,,0.0,,,
Jordan Taylor,3,26,1.84615384615385,Career,,,,,,,,,,,,,,,,,,,,,,jordan-taylor-1,1.0,,RB,,,,,,,1.0,0.0,0.0,0.0,0.0,,,Career,,,Marshall,,,,,0.0,0.0,,,,,
Stepfan Taylor,3,61,0.786885245901639,Career,,1.0,,,,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,,,,stepfan-taylor-1,940.0,270.0,RB,,,5.0,778.0,8.0,97.0,843.0,40.0,4300.0,5.1,45.0,0.0,,Career,2.0,0.0,Stanford,3.0,45.0,,,5078.0,5.4,,0.0,,,
Marcus Thigpen,4,50,1.28,Career,20.0,,1.0,,,,,,,,,,0.0,3.0,,1.0,,100.0,0.0,20.0,20.0,marcus-thigpen-1,421.0,126.0,RB,,268.0,9.0,1028.0,12.2,84.0,337.0,9.0,1621.0,4.8,18.0,,,Career,,,Indiana,,21.0,,,2649.0,6.3,,,,,
Chris Thompson,21,66,5.09090909090909,Career,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,chris-thompson-1,322.0,90.0,RB,0.0,,1.0,430.0,9.6,45.0,277.0,14.0,1735.0,6.3,15.0,0.0,,Career,1.0,0.0,Florida State,1.0,15.0,,,2165.0,6.7,,0.0,,,
Daniel Thomas,12,52,3.69230769230769,Career,12.5,0.0,7.0,,,,,,,11-May,0.0,0.0,1.0,0.0,,12.0,,58.3,2.0,155.0,12.9,daniel-thomas-1,597.0,180.0,RB,,205.2,0.0,428.0,8.2,52.0,545.0,30.0,2850.0,5.2,30.0,0.0,,Career,3.0,0.0,Kansas State,3.0,30.0,,192.0,3278.0,5.5,,0.0,,,
De'Anthony Thomas,7,69,1.6231884057971,Career,,0.0,,0.0,0.0,0.0,0.0,,,9-May,0.0,0.0,,4.0,,,0.0,,,,,deanthony-thomas-1,356.0,276.0,RB,1.0,,15.0,1296.0,11.5,113.0,243.0,26.0,1890.0,7.8,41.0,0.0,,Career,5.0,0.0,Oregon,5.0,46.0,,176.0,3186.0,8.9,,0.0,,,
Jordan Thomas,2,21,1.52380952380952,Career,,5.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,jordan-thomas-1,111.0,24.0,RB,1.0,,2.0,223.0,13.9,16.0,95.0,1.0,417.0,4.4,3.0,0.0,,Career,5.0,0.0,Rutgers,10.0,4.0,,,640.0,5.8,,0.0,,,
Juwan Thompson,3,38,1.26315789473684,Career,,5.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,0.0,,,0.0,,,,,juwan-thompson-1,330.0,72.0,RB,0.0,,3.0,397.0,7.1,56.0,274.0,9.0,1244.0,4.5,12.0,0.0,,Career,10.0,0.0,Duke,15.0,12.0,,225.0,1641.0,5.0,,0.0,,,
Pierre Thomas,52,110,7.56363636363636,,,1.0,,,,,,,,,0.0,0.0,,1.0,,,,,,,,pierre-thomas-1,510.0,144.0,RB,,,3.0,411.0,7.2,57.0,453.0,20.0,2545.0,5.6,23.0,0.0,,Career,2.0,0.0,Illinois,3.0,24.0,,,2956.0,5.8,,0.0,,,Career
Zurlon Tipton,2,16,2.0,Career,,1.0,,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,,0.0,,,0.0,,,,,zurlon-tipton-1,513.0,210.0,RB,0.0,,1.0,524.0,10.1,52.0,461.0,34.0,2468.0,5.4,35.0,0.0,,Career,4.0,0.0,Central Michigan,5.0,35.0,,221.0,2992.0,5.8,,0.0,,,
Jordan Todman,5,75,1.06666666666667,Career,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,jordan-todman-1,658.0,192.0,RB,,0.0,0.0,283.0,6.7,42.0,616.0,31.0,3179.0,5.2,31.0,0.0,,Career,1.0,0.0,Connecticut,2.0,32.0,,,3462.0,5.3,,0.0,,,
LaDainian Tomlinson,157,170,14.776470588235302,,,,,,,,,,,,,,,0.0,,,,,,,,ladainian-tomlinson-1,986.0,336.0,RB,,,0.0,267.0,6.2,43.0,943.0,56.0,5387.0,5.7,56.0,,,Career,,,Texas Christian,,56.0,,,5654.0,5.7,,,,,Career
Ryan Torain,5,22,3.6363636363636402,Career,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,ryan-torain-1,358.0,102.0,RB,,,5.0,305.0,12.2,25.0,333.0,12.0,1782.0,5.4,17.0,0.0,,Career,2.0,0.0,Arizona State,2.0,17.0,,,2087.0,5.8,,0.0,,,
Keith Toston,2,21,1.52380952380952,Career,21.0,2.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,,1.0,,100.0,1.0,1.0,1.0,keith-toston-1,524.0,180.0,RB,,438.4,3.0,507.0,9.9,51.0,473.0,27.0,2725.0,5.8,30.0,0.0,,Career,5.0,0.0,Oklahoma State,7.0,30.0,,,3232.0,6.2,,0.0,,,
Fitzgerald Toussaint,1,31,0.516129032258065,Career,,1.0,,0.0,0.0,0.0,0.0,,,10-May,0.0,0.0,,0.0,,,0.0,,,,,fitzgerald-toussaint-1,541.0,180.0,RB,0.0,,2.0,298.0,9.6,31.0,510.0,28.0,2290.0,4.5,30.0,0.0,,Career,0.0,0.0,Michigan,1.0,30.0,,200.0,2588.0,4.8,,0.0,,,
Robert Turbin,17,82,3.3170731707317103,Career,,,,,,,,,,,,,,,,,,,,,,robert-turbin-1,632.0,306.0,RB,,,11.0,845.0,12.6,67.0,565.0,40.0,3315.0,5.9,51.0,,,Career,,,Utah State,,51.0,,,4160.0,6.6,,,,,
Shane Vereen,27,79,5.468354430379749,Career,0.0,,0.0,,,,,,,,,,0.0,0.0,,3.0,,0.0,0.0,0.0,0.0,shane-vereen-1,630.0,210.0,RB,0.0,0.0,6.0,674.0,9.1,74.0,556.0,29.0,2834.0,5.1,35.0,,,Career,,,California,,35.0,,,3508.0,5.6,,,,,
Lawrence Vickers,3,106,0.45283018867924496,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,lawrence-vickers-1,241.0,96.0,RB,1.0,,3.0,572.0,8.2,70.0,171.0,12.0,635.0,3.7,15.0,0.0,,Career,1.0,0.0,Colorado,1.0,16.0,,,1207.0,5.0,,0.0,,,Career
Mark Walton,3,21,2.28571428571429,Career,,4.0,,0.0,0.0,0.0,0.0,,,9-May,0.0,0.0,,0.0,,,0.0,,,,,mark-walton-1,451.0,168.0,RB,0.0,,2.0,624.0,11.1,56.0,395.0,26.0,2006.0,5.1,28.0,0.0,,Career,4.0,0.0,Miami (FL),8.0,28.0,,205.0,2630.0,5.8,,0.0,,,
Derrick Ward,27,93,4.64516129032258,,,,,,,,,,,,,,,0.0,,,,,,,,derrick-ward-1,180.0,60.0,RB,0.0,,0.0,49.0,16.3,3.0,177.0,10.0,1013.0,5.7,10.0,,,Career,,,Fresno State,,10.0,,,1062.0,5.9,,,,,Career
Terron Ward,3,32,1.5,Career,6.0,4.0,1.0,0.0,0.0,0.0,0.0,,,7-May,0.0,0.0,0.0,0.0,,1.0,0.0,100.0,0.0,6.0,6.0,terron-ward-1,464.0,150.0,RB,0.0,150.4,3.0,664.0,7.6,87.0,377.0,22.0,1843.0,4.9,25.0,0.0,,Career,10.0,0.0,Oregon State,14.0,25.0,,201.0,2507.0,5.4,,0.0,,,
Danny Ware,5,61,1.3114754098360701,,,,,,,,,,,,,,,0.0,,,,,,,,danny-ware-1,348.0,60.0,RB,,,2.0,357.0,12.8,28.0,320.0,8.0,1510.0,4.7,10.0,,,Career,,,Georgia,,10.0,,,1867.0,5.4,,,,,Career
Spencer Ware,18,43,6.697674418604651,Career,29.5,1.0,1.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,2.0,0.0,50.0,1.0,39.0,19.5,spencer-ware-1,334.0,72.0,RB,,378.8,2.0,404.0,10.4,39.0,295.0,10.0,1249.0,4.2,12.0,0.0,,Career,2.0,0.0,LSU,3.0,12.0,,,1653.0,4.9,,0.0,,,
Dwayne Washington,4,46,1.3913043478260902,Career,,3.0,,0.0,0.0,0.0,0.0,,,2-Jun,0.0,0.0,,0.0,,,0.0,,,,,dwayne-washington-1,267.0,126.0,RB,0.0,,4.0,411.0,10.0,41.0,226.0,17.0,1311.0,5.8,21.0,0.0,,Career,8.0,0.0,Washington,11.0,21.0,,226.0,1722.0,6.4,,0.0,,,
James Washington,8,29,4.41379310344828,Career,,1.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,james-washington-1,427.0,78.0,RB,,,2.0,602.0,7.3,82.0,345.0,11.0,1265.0,3.7,13.0,0.0,,Career,1.0,0.0,North Carolina State,2.0,13.0,,,1867.0,4.4,,0.0,,,
Leon Washington,34,126,4.31746031746032,,,0.0,,,,,,1.0,,,0.0,0.0,,1.0,0.0,,,,,,,leon-washington-1,424.0,96.0,RB,1.0,,1.0,481.0,8.7,55.0,369.0,12.0,2041.0,5.5,13.0,0.0,,Career,2.0,0.0,Florida State,2.0,16.0,,,2522.0,5.9,0.0,0.0,,,Career
Justin Watson,1,28,0.5714285714285711,,,,,,,,,,,,,,,,,,,,,,,justin-watson-1,184.0,42.0,RB,,,0.0,49.0,6.1,8.0,176.0,7.0,879.0,5.0,7.0,,,Career,,,San Diego State,,7.0,,,928.0,5.0,,,,,Career
Corey White,13,66,3.15151515151515,,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,corey-white-2,449.0,162.0,RB,,,2.0,287.0,7.2,40.0,409.0,25.0,1925.0,4.7,27.0,0.0,,Career,1.0,0.0,UAB,1.0,27.0,,,2212.0,4.9,,0.0,,,Career
Fozzy Whittaker,8,67,1.91044776119403,Career,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,2.0,,1.0,,0.0,0.0,0.0,0.0,fozzy-whittaker-1,82.0,54.0,RB,,0.0,1.0,145.0,9.1,16.0,66.0,6.0,386.0,5.8,7.0,0.0,,Career,2.0,0.0,Texas,2.0,9.0,,,531.0,6.5,,0.0,,,
James White,36,78,7.3846153846153895,Career,,0.0,,0.0,0.0,0.0,0.0,,,8-May,0.0,0.0,,0.0,,,0.0,,,,,james-white-1,348.0,78.0,RB,0.0,,2.0,397.0,7.5,53.0,295.0,11.0,1378.0,4.7,13.0,0.0,,Career,1.0,0.0,Iowa State,1.0,13.0,,192.0,1775.0,5.1,,0.0,,,
Johnny White,0,19,0.0,Career,,11.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,johnny-white-1,293.0,54.0,RB,,,1.0,510.0,10.9,47.0,246.0,8.0,1262.0,5.1,9.0,0.0,,Career,17.0,0.0,North Carolina,28.0,9.0,,,1772.0,6.0,,0.0,,,
Jordan Wilkins,5,30,2.6666666666666696,Career,25.5,0.0,1.0,0.0,0.0,0.0,0.0,,,1-Jun,0.0,0.0,0.0,0.0,,2.0,0.0,50.0,1.0,31.0,15.5,jordan-wilkins-1,311.0,90.0,RB,0.0,345.2,1.0,322.0,10.1,32.0,279.0,14.0,1751.0,6.3,15.0,0.0,,Career,1.0,0.0,Ole Miss,1.0,15.0,,217.0,2073.0,6.7,,0.0,,,
Andre Williams,7,41,2.73170731707317,Career,,1.0,,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,,0.0,,,0.0,,,,,andre-williams-2,714.0,168.0,RB,0.0,,0.0,60.0,6.0,10.0,704.0,28.0,3739.0,5.3,28.0,0.0,,Career,2.0,0.0,Boston College,3.0,28.0,,227.0,3799.0,5.3,,0.0,,,
Brandon Williams,50,97,8.24742268041237,Career,,11.0,,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,,0.0,,,7.0,,,,,brandon-williams-10,193.0,30.0,RB,0.0,,1.0,85.0,5.7,15.0,178.0,4.0,870.0,4.9,5.0,0.0,,Career,27.0,1.0,Overall,38.0,5.0,,205.0,955.0,4.9,,0.0,,,
Damien Williams,18,85,3.3882352941176497,Career,,0.0,,0.0,0.0,0.0,0.0,,,11-May,0.0,0.0,,0.0,,,0.0,,,,,damien-williams-1,333.0,114.0,RB,0.0,,1.0,410.0,9.5,43.0,290.0,18.0,1499.0,5.2,19.0,0.0,,Career,2.0,0.0,Oklahoma,2.0,19.0,,211.0,1909.0,5.7,,0.0,,,
Darrel Williams,4,18,3.55555555555556,Career,,6.0,,0.0,0.0,0.0,0.0,,,1-Jun,0.0,0.0,,0.0,,,0.0,,,,,darrel-williams-1,359.0,114.0,RB,0.0,,0.0,462.0,12.2,38.0,321.0,19.0,1651.0,5.1,19.0,0.0,,Career,2.0,0.0,LSU,8.0,19.0,,229.0,2113.0,5.9,,0.0,,,
DeAngelo Williams,73,142,8.22535211267606,,0.0,,0.0,,,,,,,,,,0.0,0.0,,2.0,,0.0,0.0,0.0,0.0,deangelo-williams-1,1039.0,360.0,RB,,0.0,5.0,723.0,10.3,70.0,969.0,55.0,6026.0,6.2,60.0,,,Career,,,Memphis,,60.0,,,6749.0,6.5,,,,,Career
Jamaal Williams,16,46,5.56521739130435,Career,,0.0,,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,,0.0,,,0.0,,,,,jamaal-williams-1,786.0,216.0,RB,0.0,,1.0,567.0,9.5,60.0,726.0,35.0,3901.0,5.4,36.0,0.0,,Career,4.0,0.0,Brigham Young,4.0,36.0,,213.0,4468.0,5.7,,0.0,,,
Keiland Williams,5,44,1.8181818181818201,Career,21.0,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,,2.0,,50.0,1.0,22.0,11.0,keiland-williams-1,327.0,114.0,RB,,307.4,2.0,273.0,9.8,28.0,299.0,17.0,1699.0,5.7,19.0,0.0,,Career,0.0,0.0,LSU,1.0,19.0,,,1972.0,6.0,,0.0,,,
Kerwynn Williams,6,39,2.46153846153846,Career,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,kerwynn-williams-1,446.0,168.0,RB,0.0,0.0,5.0,870.0,13.6,64.0,382.0,22.0,2515.0,6.6,27.0,0.0,,Career,5.0,0.0,Utah State,6.0,28.0,,,3385.0,7.6,,0.0,,,
David Wilson,5,21,3.80952380952381,Career,,0.0,,,,,,,,,0.0,0.0,,2.0,,,,,,,,david-wilson-1,499.0,150.0,RB,,,5.0,363.0,9.8,37.0,462.0,18.0,2662.0,5.8,23.0,0.0,,Career,1.0,0.0,Virginia Tech,1.0,25.0,,,3025.0,6.1,,0.0,,,
Jimmy Wilson,12,73,2.63013698630137,,,,,,,,,,,,,,,,,,,,,,,jimmy-wilson-1,17.0,6.0,RB,,,0.0,8.0,8.0,1.0,16.0,1.0,32.0,2.0,1.0,,,Career,,,Washington State,,1.0,,,40.0,2.4,,,,,Career
George Winn,0,19,0.0,Career,57.0,7.0,1.0,,,,,,,,0.0,0.0,0.0,,,1.0,,100.0,1.0,37.0,37.0,george-winn-1,340.0,90.0,RB,,740.8,0.0,159.0,8.4,19.0,321.0,15.0,1710.0,5.3,15.0,0.0,,Career,11.0,0.0,Cincinnati,18.0,15.0,,,1869.0,5.5,,0.0,,,
Garrett Wolfe,2,50,0.64,,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,garrett-wolfe-1,865.0,342.0,RB,,,5.0,588.0,10.1,58.0,807.0,52.0,5164.0,6.4,57.0,0.0,,Career,1.0,0.0,Northern Illinois,1.0,57.0,,,5752.0,6.6,,0.0,,,Career
Jason Wright,10,80,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,jason-wright-1,543.0,210.0,RB,,,2.0,577.0,10.7,54.0,489.0,32.0,2625.0,5.4,34.0,,,Career,,,Northwestern,,35.0,,,3202.0,5.9,,,,,Career
James Wright,2,24,1.33333333333333,Career,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,james-wright-1,278.0,36.0,RB,,,0.0,174.0,7.3,24.0,254.0,6.0,1163.0,4.6,6.0,0.0,,Career,1.0,0.0,New Mexico,1.0,6.0,,,1337.0,4.8,,0.0,,,
T.J. Yeldon,21,57,5.89473684210526,2013,,,,0.0,0.0,,,,12.0,2-Jun,,,,0.0,,,,,,,,tj-yeldon-1,227.0,84.0,RB,0.0,,0.0,183.0,9.2,20.0,207.0,14.0,1235.0,6.0,14.0,,,2013,,,Alabama,,14.0,,221.0,1418.0,6.2,,,,,
Selvin Young,9,23,6.26086956521739,,,0.0,,,,,,,,,0.0,0.0,,1.0,,,,,,,,selvin-young-1,402.0,174.0,RB,2.0,,1.0,214.0,5.8,37.0,365.0,25.0,1713.0,4.7,26.0,0.0,,Career,1.0,0.0,Texas,1.0,29.0,,,1927.0,4.8,,0.0,,,Career
Marcus Murphy,2,28,1.14285714285714,Career,,0.0,,0.0,0.0,0.0,0.0,,,9-May,0.0,0.0,,3.0,,,0.0,,,,,marcus-murphy-1,387.0,150.0,HB,4.0,,2.0,318.0,6.4,50.0,337.0,16.0,1957.0,5.8,18.0,0.0,,Career,1.0,0.0,Missouri,1.0,25.0,,195.0,2275.0,5.9,,0.0,,,
Michael Burton,0,65,0.0,Career,-2.0,8.0,1.0,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,0.0,0.0,,1.0,0.0,100.0,0.0,-2.0,-2.0,michael-burton-1,,18.0,FB,0.0,83.2,,,,,,,,,,0.0,,Career,5.0,0.0,Rutgers,13.0,3.0,,230.0,,,,0.0,,,
Ryan Hewitt,2,72,0.444444444444444,Career,,0.0,,0.0,0.0,0.0,0.0,,,4-Jun,0.0,0.0,,0.0,,,0.0,,,,,ryan-hewitt-1,,42.0,FB,0.0,,,,,,,,,,,0.0,,Career,1.0,0.0,Stanford,1.0,7.0,,246.0,,,,0.0,,,
Andy Janovich,2,50,0.64,Career,,2.0,,0.0,0.0,0.0,0.0,,,1-Jun,0.0,0.0,,0.0,,,0.0,,,,,andy-janovich-1,50.0,18.0,FB,0.0,,0.0,87.0,17.4,5.0,45.0,3.0,271.0,6.0,3.0,0.0,,Career,11.0,0.0,Nebraska,13.0,3.0,,230.0,358.0,7.2,,0.0,,,
Jay Prosch,0,63,0.0,Career,,7.0,,0.0,0.0,0.0,0.0,,,Jun-00,0.0,0.0,,0.0,,,0.0,,,,,jay-prosch-1,25.0,18.0,FB,0.0,,1.0,115.0,10.5,11.0,14.0,2.0,47.0,3.4,3.0,0.0,,Career,5.0,0.0,Overall,12.0,3.0,,258.0,162.0,6.5,,0.0,,,
Aaron Ripkowski,2,47,0.6808510638297869,Career,,,,0.0,0.0,,,,,1-Jun,,,,0.0,,,,,,,,aaron-ripkowski-1,,30.0,FB,0.0,,,,,,,,,,,,,Career,,,Oklahoma,,5.0,,254.0,,,,,,,
Derek Watt,1,64,0.25,Career,,6.0,,0.0,0.0,0.0,0.0,,,2-Jun,0.0,0.0,,0.0,,,1.0,,,,,derek-watt-1,,6.0,FB,0.0,,,,,,,,,,,0.0,,Career,11.0,0.0,Wisconsin,17.0,1.0,,232.0,,,,0.0,,,
